Mike Ogrysko
java SortComparison "dup50.dat" "QSS1dup50out.dat"
Reading "dup50.dat" and writing to "QSS1dup50out.dat"
Running a QuickSort
QuickSort: Comparing 86 to 96
QuickSort: Comparing 86 to 96
QuickSort: Swapping 96 and 86
QuickSort: Comparing 96 to 96
QuickSort: Comparing 96 to 96
QuickSort: Comparing 96 to 96
QuickSort: Comparing 96 to 96
QuickSort: Swapping 96 and 86
QuickSort: Comparing 86 to 86
QuickSort: Comparing 96 to 96
QuickSort: Comparing 96 to 96
QuickSort: Comparing 96 to 96
QuickSort: Comparing 96 to 96
QuickSort: Comparing 96 to 96
QuickSort: Comparing 96 to 96
QuickSort: Comparing 105 to 105
QuickSort: Comparing 105 to 105
QuickSort: Comparing 105 to 105
QuickSort: Comparing 105 to 105
QuickSort: Comparing 105 to 105
QuickSort: Comparing 105 to 105
QuickSort: Comparing 485 to 494
QuickSort: Comparing 485 to 494
QuickSort: Comparing 485 to 494
QuickSort: Comparing 485 to 494
QuickSort: Comparing 485 to 494
QuickSort: Comparing 485 to 494
QuickSort: Comparing 485 to 494
QuickSort: Comparing 485 to 494
QuickSort: Swapping 494 and 485
QuickSort: Comparing 264 to 494
QuickSort: Comparing 264 to 494
QuickSort: Comparing 264 to 494
QuickSort: Comparing 264 to 494
QuickSort: Swapping 494 and 264
QuickSort: Comparing 386 to 494
QuickSort: Comparing 386 to 494
QuickSort: Comparing 386 to 494
QuickSort: Comparing 386 to 494
QuickSort: Comparing 386 to 494
QuickSort: Comparing 386 to 494
QuickSort: Comparing 386 to 494
QuickSort: Comparing 386 to 494
QuickSort: Swapping 494 and 386
QuickSort: Comparing 494 to 494
QuickSort: Comparing 494 to 494
QuickSort: Comparing 494 to 494
QuickSort: Swapping 494 and 386
QuickSort: Comparing 264 to 386
QuickSort: Comparing 264 to 386
QuickSort: Swapping 386 and 264
QuickSort: Comparing 386 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 229 to 386
QuickSort: Swapping 485 and 229
QuickSort: Comparing 229 to 386
QuickSort: Comparing 229 to 386
QuickSort: Comparing 229 to 386
QuickSort: Comparing 229 to 386
QuickSort: Swapping 485 and 229
QuickSort: Comparing 485 to 386
QuickSort: Comparing 485 to 386
QuickSort: Comparing 264 to 386
QuickSort: Swapping 485 and 264
QuickSort: Comparing 386 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 386 to 386
QuickSort: Comparing 264 to 386
QuickSort: Swapping 386 and 264
QuickSort: Swapping 386 and 264
QuickSort: Comparing 264 to 264
QuickSort: Comparing 264 to 264
QuickSort: Comparing 264 to 264
QuickSort: Comparing 229 to 264
QuickSort: Swapping 264 and 229
QuickSort: Comparing 229 to 264
QuickSort: Comparing 229 to 264
QuickSort: Swapping 264 and 229
QuickSort: Comparing 229 to 264
QuickSort: Comparing 229 to 264
QuickSort: Swapping 264 and 229
QuickSort: Comparing 229 to 229
QuickSort: Comparing 229 to 229
QuickSort: Comparing 229 to 229
QuickSort: Comparing 229 to 229
